ZIP,form,time_min,time_max,LAT,LNG,year,month,time_mean
07102,N-600,8.4,11.3,40.735659,-74.173605,2018,8,9.850000000000001
08054,N-600,7.7,10.6,39.948992,-74.900247,2018,8,9.15
08054,I-485,13.4,23.9,39.948992,-74.900247,2018,8,18.65
08054,N-400,9.8,25.3,39.948992,-74.900247,2018,8,17.55
10278,N-400,16.9,34.5,40.715182,-74.003778,2018,8,25.7
10278,I-485,26.7,40.8,40.715182,-74.003778,2018,8,33.75
10278,N-600,23.9,31,40.715182,-74.003778,2018,8,27.45
11101,N-600,25.3,32.4,40.747155,-73.93975,2018,8,28.85
11101,I-485,14.1,42.2,40.747155,-73.93975,2018,8,28.150000000000002
11101,N-400,10.6,16.9,40.747155,-73.93975,2018,8,13.75
11219,I-485,27.4,51.4,40.632667,-73.996669,2018,8,39.4
11219,N-400,21.1,26.7,40.632667,-73.996669,2018,8,23.9
11432,N-600,21.8,28.1,40.715359,-73.793071,2018,8,24.950000000000003
11432,I-485,17.6,34.5,40.715359,-73.793071,2018,8,26.05
11432,N-400,14.8,31,40.715359,-73.793071,2018,8,22.9
12110,N-600,13.4,17.6,42.750578,-73.776118,2018,8,15.5
12110,N-400,14.1,27.4,42.750578,-73.776118,2018,8,20.75
12110,I-485,14.8,31,42.750578,-73.776118,2018,8,22.9
14202,I-485,14.8,31,42.881489,-78.877477,2018,8,22.9
14202,N-600,5.6,9.8,42.881489,-78.877477,2018,8,7.7
14202,N-400,9.1,19.7,42.881489,-78.877477,2018,8,14.399999999999999
15235,N-400,7.7,22.5,40.459801,-79.82242,2018,8,15.1
15235,I-485,14.8,31,40.459801,-79.82242,2018,8,22.9
15235,N-600,8.4,11.3,40.459801,-79.82242,2018,8,9.850000000000001
19104,N-400,13.4,28.1,39.95852,-75.198857,2018,8,20.75
19104,N-600,12,15.5,39.95852,-75.198857,2018,8,13.75
19104,I-485,19,31,39.95852,-75.198857,2018,8,25
21227,I-485,14.1,33.1,39.23997,-76.67945,2018,8,23.6
21227,N-400,17.6,28.1,39.23997,-76.67945,2018,8,22.85
21227,N-600,21.1,26.7,39.23997,-76.67945,2018,8,23.9
22202,I-130,11.3,14.8,38.856868,-77.051492,2018,8,13.05
22202,I-129F,14.8,19.7,38.856868,-77.051492,2018,8,17.25
22202,I-765,4.9,7.7,38.856868,-77.051492,2018,8,6.300000000000001
22202,I-765,4.9,7.7,38.856868,-77.051492,2018,8,6.300000000000001
22202,I-765,4.9,7.7,38.856868,-77.051492,2018,8,6.300000000000001
22202,I-90,2.8,18.3,38.856868,-77.051492,2018,8,10.55
23502,N-600,16.2,20.4,36.860941,-76.204908,2018,8,18.299999999999997
23502,N-400,12,27.4,36.860941,-76.204908,2018,8,19.7
23502,I-485,14.8,31,36.860941,-76.204908,2018,8,22.9
27703,N-400,5.6,11.3,35.959253,-78.806827,2018,8,8.45
27703,N-600,5.6,9.8,35.959253,-78.806827,2018,8,7.7
27703,I-485,9.1,20.4,35.959253,-78.806827,2018,8,14.75
28217,I-485,14.8,31,35.168896,-80.908285,2018,8,22.9
28217,N-400,13.4,18.3,35.168896,-80.908285,2018,8,15.850000000000001
28217,N-600,19,24.6,35.168896,-80.908285,2018,8,21.8
29407,N-600,4.2,9.8,32.79893,-79.997803,2018,8,7
29407,I-485,11.3,36.6,32.79893,-79.997803,2018,8,23.950000000000003
29407,N-400,5.6,19,32.79893,-79.997803,2018,8,12.3
29650,N-400,14.1,27.4,34.898138,-82.258067,2018,8,20.75
29650,N-600,19.7,26,34.898138,-82.258067,2018,8,22.85
29650,I-485,14.8,31,34.898138,-82.258067,2018,8,22.9
30345,I-485,19,33.1,33.851722,-84.283624,2018,8,26.05
30345,N-400,20.4,40.8,33.851722,-84.283624,2018,8,30.599999999999998
30345,N-600,9.1,12,33.851722,-84.283624,2018,8,10.55
32216,I-485,10.6,26,30.277467,-81.582904,2018,8,18.3
32216,N-400,5.6,18.3,30.277467,-81.582904,2018,8,11.95
32216,N-600,7.7,10.6,30.277467,-81.582904,2018,8,9.15
32822,N-600,10.6,13.4,28.489898,-81.290154,2018,8,12
32822,N-400,12.7,27.4,28.489898,-81.290154,2018,8,20.049999999999997
32822,I-485,19.7,30.2,28.489898,-81.290154,2018,8,24.95
33015,I-485,14.1,26,25.940565,-80.31818,2018,8,20.05
33015,N-400,9.1,22.5,25.940565,-80.31818,2018,8,15.8
33015,N-600,7.7,10.6,25.940565,-80.31818,2018,8,9.15
33150,N-600,10.6,14.1,25.85219,-80.207174,2018,8,12.35
33150,N-400,21.8,31.7,25.85219,-80.207174,2018,8,26.75
33150,I-485,14.8,31,25.85219,-80.207174,2018,8,22.9
33186,N-600,11.3,14.8,25.654426,-80.412156,2018,8,13.05
33186,N-400,9.1,15.5,25.654426,-80.412156,2018,8,12.3
33186,I-485,14.8,26,25.654426,-80.412156,2018,8,20.4
33309,N-400,22.5,40.8,26.18599,-80.172721,2018,8,31.65
33309,N-600,10.6,13.4,26.18599,-80.172721,2018,8,12
33309,I-485,29.5,33.1,26.18599,-80.172721,2018,8,31.3
33411,I-485,14.1,25.3,26.720012,-80.193151,2018,8,19.7
33411,N-400,9.1,27.4,26.720012,-80.193151,2018,8,18.25
33411,N-600,9.8,12.7,26.720012,-80.193151,2018,8,11.25
33634,N-400,7,22.5,28.009826,-82.547789,2018,8,14.75
33634,N-600,16.2,21.1,28.009826,-82.547789,2018,8,18.65
33634,I-485,12,28.1,28.009826,-82.547789,2018,8,20.05
33916,N-400,16.9,23.9,26.637103,-81.838448,2018,8,20.4
33916,I-485,14.8,31,26.637103,-81.838448,2018,8,22.9
36109,I-485,14.8,29.5,32.388957,-86.242148,2018,8,22.15
36109,N-400,16.9,30.2,32.388957,-86.242148,2018,8,23.549999999999997
36109,N-600,10.6,13.4,32.388957,-86.242148,2018,8,12
37217,N-600,3.5,9.8,36.108666,-86.656722,2018,8,6.65
37217,N-400,17.6,21.1,36.108666,-86.656722,2018,8,19.35
37217,I-485,14.8,31,36.108666,-86.656722,2018,8,22.9
38103,I-485,10.6,30.2,35.15305,-90.054979,2018,8,20.4
38103,N-400,13.4,29.5,35.15305,-90.054979,2018,8,21.45
38103,N-600,10.6,14.1,35.15305,-90.054979,2018,8,12.35
40202,N-400,5.6,14.1,38.256783,-85.754048,2018,8,9.85
40202,I-485,9.1,23.9,38.256783,-85.754048,2018,8,16.5
40202,N-600,4.9,9.8,38.256783,-85.754048,2018,8,7.3500000000000005
43215,I-485,14.8,31,39.966856,-83.01296,2018,8,22.9
43215,N-400,7,19,39.966856,-83.01296,2018,8,13
43215,N-600,6.3,9.8,39.966856,-83.01296,2018,8,8.05
45202,N-400,6.3,15.5,39.109356,-84.502584,2018,8,10.9
45202,I-485,14.8,31,39.109356,-84.502584,2018,8,22.9
45202,N-600,4.2,9.8,39.109356,-84.502584,2018,8,7
46204,I-485,11.3,28.8,39.771994,-86.156997,2018,8,20.05
46204,N-400,7.7,21.1,39.771994,-86.156997,2018,8,14.4
46204,N-600,6.3,9.8,39.771994,-86.156997,2018,8,8.05
48214,I-485,9.1,26,42.365116,-82.987644,2018,8,17.55
48214,N-400,16.9,23.9,42.365116,-82.987644,2018,8,20.4
48214,N-600,2.1,9.8,42.365116,-82.987644,2018,8,5.95
50309,N-400,16.9,23.9,41.584603,-93.620836,2018,8,20.4
50309,I-485,14.8,31,41.584603,-93.620836,2018,8,22.9
50309,N-600,12,15.5,41.584603,-93.620836,2018,8,13.75
53202,N-400,14.1,27.4,43.049579,-87.89252,2018,8,20.75
53202,I-485,20.4,31,43.049579,-87.89252,2018,8,25.7
53202,N-600,14.1,18.3,43.049579,-87.89252,2018,8,16.2
55401,N-400,22.5,35.2,44.984577,-93.269097,2018,8,28.85
55401,N-600,7.7,10.6,44.984577,-93.269097,2018,8,9.15
55401,I-485,21.1,37.3,44.984577,-93.269097,2018,8,29.2
60605,N-600,10.6,14.1,41.867566,-87.617228,2018,8,12.35
60605,N-400,12.7,26,41.867566,-87.617228,2018,8,19.35
60605,I-485,18.3,47.8,41.867566,-87.617228,2018,8,33.05
63103,N-400,10.6,29.5,38.629712,-90.216863,2018,8,20.05
63103,N-600,9.1,12,38.629712,-90.216863,2018,8,10.55
63103,I-485,14.8,31,38.629712,-90.216863,2018,8,22.9
64063,I-131,5.6,8.4,38.911994,-94.351673,2018,8,7
64063,I-539,4.2,7,38.911994,-94.351673,2018,8,5.6
64063,I-817,18.3,33.1,38.911994,-94.351673,2018,8,25.700000000000003
64063,I-824,4.9,14.8,38.911994,-94.351673,2018,8,9.850000000000001
64063,I-600,4.2,7,38.911994,-94.351673,2018,8,5.6
64063,I-765,5.6,8.4,38.911994,-94.351673,2018,8,7
64063,I-600A,4.2,7,38.911994,-94.351673,2018,8,5.6
64063,I-765,9.1,12,38.911994,-94.351673,2018,8,10.55
64063,I-102,4.9,10.6,38.911994,-94.351673,2018,8,7.75
64153,I-485,10.6,36.6,39.274581,-94.726643,2018,8,23.6
64153,N-600,3.5,9.8,39.274581,-94.726643,2018,8,6.65
64153,N-400,7,15.5,39.274581,-94.726643,2018,8,11.25
67203,N-600,7.7,10.6,37.700763,-97.365701,2018,8,9.15
67203,N-400,9.8,17.6,37.700763,-97.365701,2018,8,13.700000000000001
67203,I-485,14.8,31,37.700763,-97.365701,2018,8,22.9
68110,I-485,14.8,31,41.302498,-95.892524,2018,8,22.9
68110,N-400,10.6,23.2,41.302498,-95.892524,2018,8,16.9
68508,I-140,8.4,11.3,40.818272,-96.703937,2018,8,9.850000000000001
68508,I-821,5.6,8.4,40.818272,-96.703937,2018,8,7
68508,I-129,4.9,7.7,40.818272,-96.703937,2018,8,6.300000000000001
68508,I-821,5.6,8.4,40.818272,-96.703937,2018,8,7
68508,I-751,22.5,33.1,40.818272,-96.703937,2018,8,27.8
68508,I-824,4.9,14.8,40.818272,-96.703937,2018,8,9.850000000000001
68508,I-212,15.5,20.4,40.818272,-96.703937,2018,8,17.95
68508,I-360,1.4,9.8,40.818272,-96.703937,2018,8,5.6000000000000005
68508,I-765,4.2,7,40.818272,-96.703937,2018,8,5.6
68508,I-539,4.9,7.7,40.818272,-96.703937,2018,8,6.300000000000001
68508,I-131,5.6,8.4,40.818272,-96.703937,2018,8,7
68508,I-130,10.6,14.1,40.818272,-96.703937,2018,8,12.35
68508,I-102,4.9,10.6,40.818272,-96.703937,2018,8,7.75
68508,I-131,5.6,8.4,40.818272,-96.703937,2018,8,7
68508,I-130,10.6,14.1,40.818272,-96.703937,2018,8,12.35
68508,I-131,5.6,8.4,40.818272,-96.703937,2018,8,7
68508,I-821,5.6,8.4,40.818272,-96.703937,2018,8,7
68508,I-130,10.6,14.1,40.818272,-96.703937,2018,8,12.35
68508,I-821D,7,11.3,40.818272,-96.703937,2018,8,9.15
68508,I-765,4.2,7,40.818272,-96.703937,2018,8,5.6
68508,I-918,71,71.8,40.818272,-96.703937,2018,8,71.4
68508,I-730,12,15.5,40.818272,-96.703937,2018,8,13.75
68508,I-821,5.6,8.4,40.818272,-96.703937,2018,8,7
68508,I-140,6.3,9.1,40.818272,-96.703937,2018,8,7.699999999999999
68508,I-821D,7,9.8,40.818272,-96.703937,2018,8,8.4
68508,I-131,5.6,8.4,40.818272,-96.703937,2018,8,7
68508,I-765,4.2,7,40.818272,-96.703937,2018,8,5.6
68508,I-765,1.1,4.2,40.818272,-96.703937,2018,8,2.6500000000000004
68508,I-129F,10.6,14.1,40.818272,-96.703937,2018,8,12.35
68508,N-656,14.1,18.3,40.818272,-96.703937,2018,8,16.2
68508,I-140,7,9.8,40.818272,-96.703937,2018,8,8.4
68508,I-131,5.6,8.4,40.818272,-96.703937,2018,8,7
68508,I-539,4.9,7.7,40.818272,-96.703937,2018,8,6.300000000000001
68508,I-140,10.6,13.4,40.818272,-96.703937,2018,8,12
68508,I-140,6.3,9.1,40.818272,-96.703937,2018,8,7.699999999999999
68508,I-601A,9.1,12,40.818272,-96.703937,2018,8,10.55
68508,I-485,12,20.4,40.818272,-96.703937,2018,8,16.2
68508,I-601,15.5,20.4,40.818272,-96.703937,2018,8,17.95
68508,I-130,10.6,14.1,40.818272,-96.703937,2018,8,12.35
68508,I-130,10.6,14.1,40.818272,-96.703937,2018,8,12.35
70113,N-600,27.4,35.2,29.943018,-90.083073,2018,8,31.3
70113,N-400,20.4,29.5,29.943018,-90.083073,2018,8,24.95
70113,I-485,14.8,31,29.943018,-90.083073,2018,8,22.9
72904,I-485,14.8,31,35.41334,-94.382352,2018,8,22.9
72904,N-400,14.1,27.4,35.41334,-94.382352,2018,8,20.75
72904,N-600,1.1,9.8,35.41334,-94.382352,2018,8,5.45
73119,N-600,9.1,12,35.422007,-97.566125,2018,8,10.55
73119,N-400,9.1,17.6,35.422007,-97.566125,2018,8,13.350000000000001
73119,I-485,13.4,26.7,35.422007,-97.566125,2018,8,20.05
75063,N-600,11.3,14.8,32.92043,-96.986323,2018,8,13.05
75063,I-485,26,33.1,32.92043,-96.986323,2018,8,29.55
75063,N-400,22.5,28.8,32.92043,-96.986323,2018,8,25.65
75227,I-765,1.4,7,32.76681,-96.6869,2018,8,4.2
75227,I-765,1.4,7,32.76681,-96.6869,2018,8,4.2
75227,I-824,4.9,14.8,32.76681,-96.6869,2018,8,9.850000000000001
75227,I-765,1.4,4.2,32.76681,-96.6869,2018,8,2.8
75227,I-130,9.1,12,32.76681,-96.6869,2018,8,10.55
75227,I-751,21.8,27.4,32.76681,-96.6869,2018,8,24.6
75227,I-140,4.2,8.4,32.76681,-96.6869,2018,8,6.300000000000001
75227,I-130,9.1,12,32.76681,-96.6869,2018,8,10.55
75227,I-212,33.1,42.9,32.76681,-96.6869,2018,8,38
75227,I-140,4.2,8.4,32.76681,-96.6869,2018,8,6.300000000000001
75227,I-140,7.7,10.6,32.76681,-96.6869,2018,8,9.15
75227,I-817,18.3,33.1,32.76681,-96.6869,2018,8,25.700000000000003
75227,I-131,3.5,7,32.76681,-96.6869,2018,8,5.25
75227,I-130,7,9.8,32.76681,-96.6869,2018,8,8.4
75227,I-130,9.1,12,32.76681,-96.6869,2018,8,10.55
75227,I-130,7,9.8,32.76681,-96.6869,2018,8,8.4
75227,I-102,4.9,10.6,32.76681,-96.6869,2018,8,7.75
75227,I-129,4.2,7,32.76681,-96.6869,2018,8,5.6
75227,I-129F,9.8,12.7,32.76681,-96.6869,2018,8,11.25
75227,I-140,4.2,8.4,32.76681,-96.6869,2018,8,6.300000000000001
75227,I-730,11.3,14.8,32.76681,-96.6869,2018,8,13.05
75227,I-140,4.2,8.4,32.76681,-96.6869,2018,8,6.300000000000001
75227,N-656,14.1,18.3,32.76681,-96.6869,2018,8,16.2
75227,I-485,14.1,34.5,32.76681,-96.6869,2018,8,24.3
77067,N-400,23.9,30.2,29.952629,-95.446609,2018,8,27.049999999999997
77067,N-600,25.3,32.4,29.952629,-95.446609,2018,8,28.85
77067,I-485,27.4,33.8,29.952629,-95.446609,2018,8,30.599999999999998
78258,N-600,11.3,14.1,29.634097,-98.497426,2018,8,12.7
78258,N-400,18.3,23.9,29.634097,-98.497426,2018,8,21.1
78258,I-485,11.3,23.9,29.634097,-98.497426,2018,8,17.6
78552,N-600,19.7,25.3,26.193782,-97.75069,2018,8,22.5
78552,I-485,12.7,44.3,26.193782,-97.75069,2018,8,28.5
78552,N-400,19.7,29.5,26.193782,-97.75069,2018,8,24.6
79925,N-600,19,24.6,31.79695,-106.35688,2018,8,21.8
79925,I-485,14.8,28.8,31.79695,-106.35688,2018,8,21.8
79925,N-400,16.9,23.9,31.79695,-106.35688,2018,8,20.4
80111,N-400,16.2,24.6,39.613005,-104.877957,2018,8,20.4
80111,I-485,12.7,34.5,39.613005,-104.877957,2018,8,23.6
83709,N-400,14.1,27.4,43.551112,-116.290079,2018,8,20.75
83709,I-485,14.8,31,43.551112,-116.290079,2018,8,22.9
83709,N-600,5.6,9.8,43.551112,-116.290079,2018,8,7.7
84111,I-485,22.5,25.3,40.755959,-111.883983,2018,8,23.9
84111,N-600,4.9,9.8,40.755959,-111.883983,2018,8,7.3500000000000005
84111,N-400,23.2,26.7,40.755959,-111.883983,2018,8,24.95
85034,I-485,20.4,28.1,33.42958,-112.014097,2018,8,24.25
85034,N-600,9.8,12.7,33.42958,-112.014097,2018,8,11.25
85034,N-400,23.9,25.3,33.42958,-112.014097,2018,8,24.6
85714,N-600,9.1,12,32.167395,-110.950864,2018,8,10.55
85714,N-400,7,14.8,32.167395,-110.950864,2018,8,10.9
85714,I-485,14.8,31,32.167395,-110.950864,2018,8,22.9
87107,N-400,7.7,22.5,35.1378,-106.642543,2018,8,15.1
87107,I-485,14.8,31,35.1378,-106.642543,2018,8,22.9
87107,N-600,7.7,10.6,35.1378,-106.642543,2018,8,9.15
89118,N-600,8.4,11.3,36.07738,-115.213966,2018,8,9.850000000000001
89118,I-485,21.1,25.3,36.07738,-115.213966,2018,8,23.200000000000003
89118,N-400,21.8,43.6,36.07738,-115.213966,2018,8,32.7
89521,N-600,5.6,9.8,39.385322,-119.69207,2018,8,7.7
89521,N-400,14.1,27.4,39.385322,-119.69207,2018,8,20.75
89521,I-485,14.8,31,39.385322,-119.69207,2018,8,22.9
90012,N-600,5.6,9.8,34.065975,-118.238642,2018,8,7.7
90012,I-485,18.3,35.9,34.065975,-118.238642,2018,8,27.1
90012,N-400,13.4,26,34.065975,-118.238642,2018,8,19.7
90012,N-600,10.6,13.4,34.065975,-118.238642,2018,8,12
90012,N-400,13.4,23.9,34.065975,-118.238642,2018,8,18.65
90012,I-485,19,27.4,34.065975,-118.238642,2018,8,23.2
91311,I-485,21.1,25.3,34.293338,-118.603118,2018,8,23.200000000000003
91311,N-600,9.1,12,34.293338,-118.603118,2018,8,10.55
91311,N-400,18.3,21.8,34.293338,-118.603118,2018,8,20.05
92251,I-485,14.8,31,32.881449,-115.675459,2018,8,22.9
92251,N-400,14.1,27.4,32.881449,-115.675459,2018,8,20.75
92251,N-600,8.4,11.3,32.881449,-115.675459,2018,8,9.850000000000001
92408,I-485,10.6,25.3,34.083458,-117.270016,2018,8,17.95
92408,N-600,7.7,10.6,34.083458,-117.270016,2018,8,9.15
92408,N-400,10.6,22.5,34.083458,-117.270016,2018,8,16.55
92408,I-485,10.6,26,34.083458,-117.270016,2018,8,18.3
92408,N-400,7.7,18.3,34.083458,-117.270016,2018,8,13
92408,N-600,8.4,11.3,34.083458,-117.270016,2018,8,9.850000000000001
92677,I-130,111.9,145.6,33.528868,-117.701175,2018,8,128.75
92677,I-612,20.4,26,33.528868,-117.701175,2018,8,23.2
92677,I-130,128,166,33.528868,-117.701175,2018,8,147
92677,I-360,5.6,9.8,33.528868,-117.701175,2018,8,7.7
92677,I-102,4.9,10.6,33.528868,-117.701175,2018,8,7.75
92677,I-129CW,1.4,4.2,33.528868,-117.701175,2018,8,2.8
92677,I-129,1.1,5.6,33.528868,-117.701175,2018,8,3.3499999999999996
92677,I-765,4.2,7,33.528868,-117.701175,2018,8,5.6
92677,I-129,9.1,12,33.528868,-117.701175,2018,8,10.55
92677,I-539,2.1,6.3,33.528868,-117.701175,2018,8,4.2
92677,I-130,26.7,35.2,33.528868,-117.701175,2018,8,30.950000000000003
92677,I-129,9.1,12,33.528868,-117.701175,2018,8,10.55
92677,I-130,45.7,59.1,33.528868,-117.701175,2018,8,52.400000000000006
92677,I-130,59.1,76.7,33.528868,-117.701175,2018,8,67.9
92677,I-485,13.4,61.2,33.528868,-117.701175,2018,8,37.300000000000004
92677,I-765,2.8,7,33.528868,-117.701175,2018,8,4.9
92677,I-129F,7.7,10.6,33.528868,-117.701175,2018,8,9.15
92677,I-765,22.5,29.5,33.528868,-117.701175,2018,8,26
92677,I-129,13.4,17.6,33.528868,-117.701175,2018,8,15.5
92677,I-821,22.5,29.5,33.528868,-117.701175,2018,8,26
92677,I-539,3.5,6.3,33.528868,-117.701175,2018,8,4.9
92677,I-539,7.7,10.6,33.528868,-117.701175,2018,8,9.15
92677,I-824,4.9,14.8,33.528868,-117.701175,2018,8,9.850000000000001
92677,I-821D,19.7,26,33.528868,-117.701175,2018,8,22.85
92677,I-539,2.8,6.3,33.528868,-117.701175,2018,8,4.55
92677,I-129,9.1,12,33.528868,-117.701175,2018,8,10.55
92677,I-129F,7.7,10.6,33.528868,-117.701175,2018,8,9.15
92677,I-821,22.5,29.5,33.528868,-117.701175,2018,8,26
92677,I-751,21.1,27.4,33.528868,-117.701175,2018,8,24.25
92677,I-539,7,9.8,33.528868,-117.701175,2018,8,8.4
92677,I-131,2.8,7,33.528868,-117.701175,2018,8,4.9
92701,N-600,16.2,21.1,33.74822,-117.858473,2018,8,18.65
92701,N-400,14.8,21.1,33.74822,-117.858473,2018,8,17.950000000000003
92701,I-485,19.7,35.2,33.74822,-117.858473,2018,8,27.450000000000003
93721,N-600,6.3,9.8,36.732891,-119.783739,2018,8,8.05
93721,N-400,9.1,16.2,36.732891,-119.783739,2018,8,12.649999999999999
93721,I-485,9.8,28.1,36.732891,-119.783739,2018,8,18.950000000000003
94111,I-485,24.6,28.8,37.799367,-122.398407,2018,8,26.700000000000003
94111,N-600,11.3,14.1,37.799367,-122.398407,2018,8,12.7
94111,N-400,14.1,27.4,37.799367,-122.398407,2018,8,20.75
95050,N-600,8.4,11.3,37.351157,-121.952295,2018,8,9.850000000000001
95050,N-400,14.1,27.4,37.351157,-121.952295,2018,8,20.75
95050,I-485,13.4,26.7,37.351157,-121.952295,2018,8,20.05
95814,N-600,7,9.8,38.580568,-121.49559000000001,2018,8,8.4
95814,I-485,12,25.3,38.580568,-121.49559000000001,2018,8,18.65
95814,N-400,12.7,18.3,38.580568,-121.49559000000001,2018,8,15.5
96813,N-600,5.6,9.8,21.316548,-157.845053,2018,8,7.7
96813,I-485,14.8,31,21.316548,-157.845053,2018,8,22.9
96813,N-400,14.8,23.9,21.316548,-157.845053,2018,8,19.35
97209,N-600,9.1,12,45.531124,-122.683951,2018,8,10.55
97209,I-485,11.3,25.3,45.531124,-122.683951,2018,8,18.3
97209,N-400,9.8,15.5,45.531124,-122.683951,2018,8,12.65
98168,N-600,9.1,12,47.489569,-122.29996,2018,8,10.55
98168,N-400,20.4,26.7,47.489569,-122.29996,2018,8,23.549999999999997
98168,I-485,21.8,27.4,47.489569,-122.29996,2018,8,24.6
98901,I-485,14.8,31,46.722625,-120.406039,2018,8,22.9
98901,N-400,14.1,27.4,46.722625,-120.406039,2018,8,20.75
98901,N-600,9.1,12,46.722625,-120.406039,2018,8,10.55
99201,N-600,9.1,12,47.66236,-117.437255,2018,8,10.55
99201,I-485,14.8,31,47.66236,-117.437255,2018,8,22.9
99201,N-400,14.1,27.4,47.66236,-117.437255,2018,8,20.75
99501,N-400,14.1,27.4,61.220018,-149.855702,2018,8,20.75
99501,N-600,9.1,12,61.220018,-149.855702,2018,8,10.55
99501,I-485,14.8,31,61.220018,-149.855702,2018,8,22.9
00802,N-400,7.3,14.3,18.340862,-64.923479,2017,9,10.8
00802,I-485,7.7,16.1,18.340862,-64.923479,2017,9,11.9
00820,N-400,7.3,14.3,17.743072,-64.68657,2017,9,10.8
00820,I-485,7.7,16.1,17.743072,-64.68657,2017,9,11.9
00917,N-400,7.3,14.3,18.420674000000002,-66.050105,2017,9,10.8
00917,I-485,7.7,16.1,18.420674000000002,-66.050105,2017,9,11.9
00917,N-600,13.9,17.9,18.420674000000002,-66.050105,2017,9,15.899999999999999
01840,N-600,5.5,7.3,42.706763,-71.160403,2017,9,6.4
01840,N-400,4.8,11.7,42.706763,-71.160403,2017,9,8.25
01840,I-485,5.9,13.5,42.706763,-71.160403,2017,9,9.7
02203,N-600,7.3,9.5,42.360598,-71.058775,2017,9,8.4
02203,N-400,4.8,13.9,42.360598,-71.058775,2017,9,9.35
02203,I-485,6.6,15.4,42.360598,-71.058775,2017,9,11
02919,N-400,7.3,14.3,41.82744,-71.519879,2017,9,10.8
02919,I-485,7.7,16.1,41.82744,-71.519879,2017,9,11.9
02919,N-600,4.4,5.9,41.82744,-71.519879,2017,9,5.15
03110,I-485,7.7,16.1,42.935584,-71.536871,2017,9,11.9
03110,N-400,7.3,14.3,42.935584,-71.536871,2017,9,10.8
04106,N-400,7.3,14.3,43.631402,-70.285989,2017,9,10.8
04106,I-485,7.7,16.1,43.631402,-70.285989,2017,9,11.9
04106,N-600,3.7,5.1,43.631402,-70.285989,2017,9,4.4
05478,I-485,7.7,16.1,44.808422,-73.082507,2017,9,11.9
05478,N-400,7.3,14.3,44.808422,-73.082507,2017,9,10.8
05478,N-600,3.3,5.1,44.808422,-73.082507,2017,9,4.199999999999999
06103,N-400,7,13.2,41.767208,-72.674257,2017,9,10.1
06103,I-485,7.7,16.1,41.767208,-72.674257,2017,9,11.9
06103,N-400,7.3,14.3,41.767208,-72.674257,2017,9,10.8
06103,N-600,2.9,5.1,41.767208,-72.674257,2017,9,4
06103,N-600,4.8,6.2,41.767208,-72.674257,2017,9,5.5
06103,I-485,7.7,16.1,41.767208,-72.674257,2017,9,11.9
07102,N-400,6.2,12.4,40.735659,-74.173605,2017,9,9.3
07102,I-485,7.7,15.7,40.735659,-74.173605,2017,9,11.7
07102,N-600,4.4,5.9,40.735659,-74.173605,2017,9,5.15
08054,N-600,4,5.5,39.948992,-74.900247,2017,9,4.75
08054,I-485,7,12.4,39.948992,-74.900247,2017,9,9.7
08054,N-400,5.1,13.2,39.948992,-74.900247,2017,9,9.149999999999999
10278,N-400,8.8,17.9,40.715182,-74.003778,2017,9,13.35
10278,I-485,13.9,21.2,40.715182,-74.003778,2017,9,17.55
10278,N-600,12.4,16.1,40.715182,-74.003778,2017,9,14.25
11101,N-600,13.2,16.8,40.747155,-73.93975,2017,9,15
11101,I-485,7.3,22,40.747155,-73.93975,2017,9,14.65
11101,N-400,5.5,8.8,40.747155,-73.93975,2017,9,7.15
11219,I-485,14.3,26.7,40.632667,-73.996669,2017,9,20.5
11219,N-400,11,13.9,40.632667,-73.996669,2017,9,12.45
11432,N-600,11.3,14.6,40.715359,-73.793071,2017,9,12.95
11432,I-485,9.1,17.9,40.715359,-73.793071,2017,9,13.5
11432,N-400,7.7,16.1,40.715359,-73.793071,2017,9,11.9
12110,N-600,7,9.1,42.750578,-73.776118,2017,9,8.05
12110,N-400,7.3,14.3,42.750578,-73.776118,2017,9,10.8
12110,I-485,7.7,16.1,42.750578,-73.776118,2017,9,11.9
14202,I-485,7.7,16.1,42.881489,-78.877477,2017,9,11.9
14202,N-600,2.9,5.1,42.881489,-78.877477,2017,9,4
14202,N-400,4.8,10.2,42.881489,-78.877477,2017,9,7.5
15235,N-400,4,11.7,40.459801,-79.82242,2017,9,7.85
15235,I-485,7.7,16.1,40.459801,-79.82242,2017,9,11.9
15235,N-600,4.4,5.9,40.459801,-79.82242,2017,9,5.15
19104,N-400,7,14.6,39.95852,-75.198857,2017,9,10.8
19104,N-600,6.2,8.1,39.95852,-75.198857,2017,9,7.15
19104,I-485,9.9,16.1,39.95852,-75.198857,2017,9,13
21227,I-485,7.3,17.2,39.23997,-76.67945,2017,9,12.25
21227,N-400,9.1,14.6,39.23997,-76.67945,2017,9,11.85
21227,N-600,11,13.9,39.23997,-76.67945,2017,9,12.45
22202,I-130,5.9,7.7,38.856868,-77.051492,2017,9,6.800000000000001
22202,I-129F,7.7,10.2,38.856868,-77.051492,2017,9,8.95
22202,I-765,2.6,4,38.856868,-77.051492,2017,9,3.3
22202,I-765,2.6,4,38.856868,-77.051492,2017,9,3.3
22202,I-765,2.6,4,38.856868,-77.051492,2017,9,3.3
22202,I-90,1.5,9.5,38.856868,-77.051492,2017,9,5.5
23502,N-600,8.4,10.6,36.860941,-76.204908,2017,9,9.5
23502,N-400,6.2,14.3,36.860941,-76.204908,2017,9,10.25
